1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,Post Count 7 Day Delta,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
579,-202,The Money,Lin-Manuel Miranda,https://m.tiktok.com/h5/share/music/191199018260025344.html?language=en&source=h5_m&u_code=e0chfj677534l0&_d=e0chfj677534l0&share_music_id=191199018260025344,1033123,36605,15.0,42.0,74.0,123.0,324.0,-0.3880597014925373,0.671,0.382,0.035,0.016,0.0006514408338441478,0.00336019669444065,0.37962962962962965,0.6016260162601627,0.5675675675675675,0.20270270270270271
580,-107,Light Switch,Charlie Puth,https://m.tiktok.com/h5/share/music/7066108532118670085.html?language=en&source=h5_m&u_code=e0ci6d3ae18e86&_d=e0ci6d3ae18e86&share_music_id=7066108532118670085,471165999,487,15.0,31.0,46.0,116.0,nan,nan,0.102,0.058,0.035,0.016,0.03319690768531142,0.23819301848049282,nan,0.39655172413793105,0.6739130434782609,0.32608695652173914
581,+85,I Like That,Janelle Monáe,https://m.tiktok.com/h5/share/music/6704959935861508098.html?language=en&source=h5_m&u_code=e0chm98b3djldh&_d=e0chm98b3djldh&share_music_id=6704959935861508098,72072004,51263,15.0,31.0,46.0,108.0,279.0,-0.3684210526315789,1.0,0.58,0.035,0.016,0.0003358456672003181,0.0021067826697618165,0.3870967741935484,0.42592592592592593,0.6739130434782609,0.32608695652173914
582,N/A,Play Date,Melanie Martinez,https://m.tiktok.com/h5/share/music/7050042539038083841.html?language=en&source=h5_m&u_code=e0chgj8g837mgi&_d=e0chgj8g837mgi&share_music_id=7050042539038083841,451165572,923,15.0,30.0,53.0,101.0,155.0,0.8703703703703703,0.102,0.058,0.035,0.016,0.02305209774089442,0.1094257854821235,0.6516129032258065,0.5247524752475248,0.5660377358490566,0.2830188679245283
583,-99,Swangin’ On Westheimer,Don Toliver,https://m.tiktok.com/h5/share/music/7016443692349179905.html?language=en&source=h5_m&u_code=e0chi8km5j8dh5&_d=e0chi8km5j8dh5&share_music_id=7016443692349179905,426956466,1267,15.0,30.0,47.0,113.0,184.0,0.5915492957746479,0.102,0.058,0.035,0.016,0.012278978388998036,0.08918705603788477,0.6141304347826086,0.415929203539823,0.6382978723404256,0.3191489361702128
584,-234,Pity Party,Melanie Martinez,https://m.tiktok.com/h5/share/music/6994891865678023430.html?language=en&source=h5_m&u_code=e0chd81cke0lcm&_d=e0chd81cke0lcm&share_music_id=6994891865678023430,414447301,45729,15.0,48.0,122.0,153.0,296.0,0.06993006993006994,0.82,0.478,0.035,0.016,0.0007321221898781735,0.003345798071245818,0.5168918918918919,0.7973856209150327,0.39344262295081966,0.12295081967213115
585,-168,The Business,Tiësto,https://m.tiktok.com/h5/share/music/6923614420920698882.html?language=en&source=h5_m&u_code=e0ci2ma1k0ak6j&_d=e0ci2ma1k0ak6j&share_music_id=6923614420920698882,303960604,11603,15.0,37.0,64.0,156.0,332.0,-0.11363636363636363,0.303,0.174,0.035,0.016,0.0017326218033127728,0.013444798758941653,0.46987951807228917,0.41025641025641024,0.578125,0.234375
586,+32,Truth Hurts,Lizzo,https://m.tiktok.com/h5/share/music/6740282951700842498.html?language=en&source=h5_m&u_code=e0chfdd86dlhal&_d=e0chfdd86dlhal&share_music_id=6740282951700842498,52857071,22099,15.0,45.0,62.0,135.0,377.0,-0.44214876033057854,0.496,0.283,0.035,0.016,0.0010983125924715995,0.00610887370469252,0.35809018567639256,0.45925925925925926,0.7258064516129032,0.24193548387096775
587,-131,Bangarang (feat. Sirah),Skrillex,https://m.tiktok.com/h5/share/music/6704976011265591298.html?language=en&source=h5_m&u_code=e0ci525f5ekibb&_d=e0ci525f5ekibb&share_music_id=6704976011265591298,146800923,14325,15.0,44.0,61.0,124.0,227.0,0.20388349514563106,0.303,0.174,0.035,0.016,0.0011349624481559598,0.008656195462478184,0.5462555066079295,0.49193548387096775,0.7213114754098361,0.2459016393442623
588,-299,"i hate u, i love u (feat. olivia o'brien)",Garrett Nash,https://m.tiktok.com/h5/share/music/6656607257528109826.html?language=en&source=h5_m&u_code=e0cha6d108fcdf&_d=e0cha6d108fcdf&share_music_id=6656607257528109826,2366490,96648,15.0,28.0,78.0,165.0,524.0,-0.5403899721448467,1.0,0.909,0.035,0.016,0.00030651531437500724,0.0017072262229947852,0.3148854961832061,0.4727272727272727,0.358974358974359,0.19230769230769232
589,+75,Heart Mind,Kodak Black,https://m.tiktok.com/h5/share/music/7056863185818651397.html?language=en&source=h5_m&u_code=e0ci56m3ek32be&_d=e0ci56m3ek32be&share_music_id=7056863185818651397,461097685,296,15.0,38.0,57.0,139.0,238.0,0.40404040404040403,0.102,0.058,0.035,0.016,0.0791007493755204,0.46959459459459457,0.5840336134453782,0.41007194244604317,0.6666666666666666,0.2631578947368421
590,-65,For Y'all (feat. Jacquees),Young Thug,https://m.tiktok.com/h5/share/music/6979615238991678213.html?language=en&source=h5_m&u_code=e0chj4i640ih54&_d=e0chj4i640ih54&share_music_id=6979615238991678213,408379944,41839,15.0,22.0,99.0,448.0,955.0,-0.11637080867850098,0.82,0.478,0.035,0.016,0.0013423076185545264,0.010707712899447884,0.46910994764397906,0.22098214285714285,0.2222222222222222,0.15151515151515152
591,+68,imagine if (feat. ruth b.),Garrett Nash,https://m.tiktok.com/h5/share/music/6704954821037787138.html?language=en&source=h5_m&u_code=e0ci1gfa0374k0&_d=e0ci1gfa0374k0&share_music_id=6704954821037787138,190819421,22465,15.0,31.0,98.0,222.0,347.0,0.776,0.496,0.283,0.035,0.016,0.0015107090499518591,0.009882038726908524,0.6397694524495677,0.44144144144144143,0.3163265306122449,0.15306122448979592
592,-186,Sharing Locations (feat. Lil Baby & Lil Durk),Meek Mill,https://m.tiktok.com/h5/share/music/7013902789789124609.html?language=en&source=h5_m&u_code=e0chhmif64i7bl&_d=e0chhmif64i7bl&share_music_id=7013902789789124609,425573146,2276,15.0,38.0,54.0,114.0,183.0,0.6521739130434783,0.102,0.058,0.035,0.016,0.00764251033986693,0.05008787346221441,0.6229508196721312,0.47368421052631576,0.7037037037037037,0.2777777777777778
593,-173,Litty (feat. Tory Lanez),Meek Mill,https://m.tiktok.com/h5/share/music/6704976006114969602.html?language=en&source=h5_m&u_code=e0ci2j0d8e4i1l&_d=e0ci2j0d8e4i1l&share_music_id=6704976006114969602,62818988,1930,15.0,38.0,61.0,117.0,195.0,0.5,0.102,0.058,0.035,0.016,0.010038445108927785,0.06062176165803109,0.6,0.5213675213675214,0.6229508196721312,0.2459016393442623
594,N/A,Pull-Up,Jason Derulo,https://m.tiktok.com/h5/share/music/6705081674071279617.html?language=en&source=h5_m&u_code=e0chl9b3bh3j85&_d=e0chl9b3bh3j85&share_music_id=6705081674071279617,54261998,8894,14.0,37.0,65.0,112.0,163.0,1.196078431372549,0.102,0.058,0.035,0.016,0.0021502942507922135,0.012592759163480998,0.6871165644171779,0.5803571428571429,0.5692307692307692,0.2153846153846154
595,-103,Cheating on You,Charlie Puth,https://m.tiktok.com/h5/share/music/7009926422194178843.html?language=en&source=h5_m&u_code=e0ci31mk8gf6g2&_d=e0ci31mk8gf6g2&share_music_id=7009926422194178843,422548273,10110,14.0,28.0,52.0,105.0,286.0,-0.4198895027624309,0.303,0.174,0.035,0.016,0.0017694540538390465,0.010385756676557863,0.36713286713286714,0.49523809523809526,0.5384615384615384,0.2692307692307692
596,-115,Photograph,Ed Sheeran,https://m.tiktok.com/h5/share/music/7027755990212709126.html?language=en&source=h5_m&u_code=e0chii2j71839h&_d=e0chii2j71839h&share_music_id=7027755990212709126,435863280,4289,14.0,29.0,66.0,145.0,292.0,-0.013605442176870748,0.102,0.058,0.035,0.016,0.0055387237265668516,0.0338074143156913,0.4965753424657534,0.45517241379310347,0.4393939393939394,0.21212121212121213
597,-164,nan,nan,https://m.tiktok.com/h5/share/music/7065119050849930030.html?language=en&source=h5_m&u_code=e0chb9jhbg5fhd&_d=e0chb9jhbg5fhd&share_music_id=7065119050849930030,470039537,294,14.0,34.0,64.0,150.0,nan,nan,0.102,0.058,0.035,0.016,0.11268855368234253,0.5102040816326531,nan,0.4266666666666667,0.53125,0.21875
598,-237,Rather Be (feat. Jess Glynne),Clean Bandit,https://m.tiktok.com/h5/share/music/6705028238340524034.html?language=en&source=h5_m&u_code=e0ci3k4ff93ejg&_d=e0ci3k4ff93ejg&share_music_id=6705028238340524034,413924701,3216,14.0,46.0,67.0,149.0,299.0,-0.006666666666666667,0.102,0.058,0.035,0.016,0.006725461582386991,0.046330845771144276,0.4983277591973244,0.44966442953020136,0.6865671641791045,0.208955223880597
599,-168,Dropout,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6972645759560813318.html?language=en&source=h5_m&u_code=e0chiebi5k9aae&_d=e0chiebi5k9aae&share_music_id=6972645759560813318,406343080,3107,14.0,34.0,50.0,172.0,403.0,-0.2554112554112554,0.102,0.058,0.035,0.016,0.008281845668463197,0.05535886707434825,0.4267990074441687,0.29069767441860467,0.68,0.28
600,-199,Walk Away Joe - Live,Kelly Clarkson,https://m.tiktok.com/h5/share/music/225512977192583168.html?language=en&source=h5_m&u_code=e0chbci2hbl7mg&_d=e0chbci2hbl7mg&share_music_id=225512977192583168,61246594,4121,14.0,27.0,51.0,147.0,146.0,-148.0,0.102,0.058,0.035,0.016,0.007157312799249716,0.03567095365202621,1.0068493150684932,0.3469387755102041,0.5294117647058824,0.27450980392156865
601,-139,We Don't Talk About Bruno - Instrumental,Lin-Manuel Miranda,https://m.tiktok.com/h5/share/music/7062190298927123246.html?language=en&source=h5_m&u_code=e0ci5j3e9k73a8&_d=e0ci5j3e9k73a8&share_music_id=7062190298927123246,466896715,570,14.0,19.0,37.0,109.0,296.0,-0.41711229946524064,0.102,0.058,0.035,0.016,0.027599243856332747,0.1912280701754386,0.36824324324324326,0.3394495412844037,0.5135135135135135,0.3783783783783784
602,N/A,Let Me Down Slowly,Alec Benjamin,https://m.tiktok.com/h5/share/music/7032983539935120154.html?language=en&source=h5_m&u_code=e0ci89fj7c14dd&_d=e0ci89fj7c14dd&share_music_id=7032983539935120154,438518223,1370,14.0,17.0,76.0,111.0,133.0,4.045454545454546,0.102,0.058,0.035,0.016,0.014948139109212865,0.08102189781021898,0.8345864661654135,0.6846846846846847,0.2236842105263158,0.18421052631578946
603,-4,Bomb Intro / Pass That Dutch,Missy Elliott,https://m.tiktok.com/h5/share/music/6705070863777007618.html?language=en&source=h5_m&u_code=e0chka7cgg49i8&_d=e0chka7cgg49i8&share_music_id=6705070863777007618,281948658,3415,13.0,16.0,31.0,101.0,212.0,-0.09009009009009009,0.102,0.058,0.035,0.016,0.003667337040104132,0.02957540263543192,0.47641509433962265,0.3069306930693069,0.5161290322580645,0.41935483870967744
604,-204,love nwantiti (ah ah ah),CKay,https://m.tiktok.com/h5/share/music/7050566941441837826.html?language=en&source=h5_m&u_code=e0chkk0fk8e3i9&_d=e0chkk0fk8e3i9&share_music_id=7050566941441837826,451378524,6365,13.0,37.0,96.0,288.0,775.0,-0.4086242299794661,0.102,0.058,0.035,0.016,0.006320022981901665,0.04524744697564807,0.3716129032258065,0.3333333333333333,0.3854166666666667,0.13541666666666666
605,-137,It Girl,Jason Derulo,https://m.tiktok.com/h5/share/music/6705081714617616386.html?language=en&source=h5_m&u_code=e0ci569lgidmh6&_d=e0ci569lgidmh6&share_music_id=6705081714617616386,228118617,2666,13.0,41.0,58.0,156.0,298.0,0.09859154929577464,0.102,0.058,0.035,0.016,0.007203065134099687,0.058514628657164294,0.5234899328859061,0.3717948717948718,0.7068965517241379,0.22413793103448276
606,-228,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/7044500497541221146.html?language=en&source=h5_m&u_code=e0ci4ik563li6i&_d=e0ci4ik563li6i&share_music_id=7044500497541221146,446802838,644,13.0,50.0,78.0,160.0,262.0,0.5686274509803921,0.102,0.058,0.035,0.016,0.03566481994459838,0.2484472049689441,0.6106870229007634,0.4875,0.6410256410256411,0.16666666666666666
607,-189,Emiliana,CKay,https://m.tiktok.com/h5/share/music/7063124585847524101.html?language=en&source=h5_m&u_code=e0che438edekl3&_d=e0che438edekl3&share_music_id=7063124585847524101,467823640,1155,13.0,35.0,53.0,106.0,413.0,-0.6547231270358306,0.102,0.058,0.035,0.016,0.012808948222983986,0.09177489177489177,0.2566585956416465,0.5,0.660377358490566,0.24528301886792453
608,-383,Hollywood (Acoustic),Marina and The Diamonds,https://m.tiktok.com/h5/share/music/6689820073852504838.html?language=en&source=h5_m&u_code=e0ci0ijgbimjl8&_d=e0ci0ijgbimjl8&share_music_id=6689820073852504838,12850,44627,13.0,10.0,95.0,278.0,53.0,-2.2355555555555555,0.82,0.478,0.035,0.016,0.0006598704499239455,0.006229412687386559,5.245283018867925,0.34172661870503596,0.10526315789473684,0.1368421052631579
609,-86,See You Again (feat. Charlie Puth),Wiz Khalifa,https://m.tiktok.com/h5/share/music/7039778023683508997.html?language=en&source=h5_m&u_code=e0ci2l0859k4i8&_d=e0ci2l0859k4i8&share_music_id=7039778023683508997,442815517,7225,13.0,20.0,30.0,102.0,301.0,-0.48743718592964824,0.102,0.058,0.035,0.016,0.001835474720507233,0.01411764705882353,0.3388704318936877,0.29411764705882354,0.6666666666666666,0.43333333333333335
610,+28,I'm Good,Wafia,https://m.tiktok.com/h5/share/music/6588230729312766725.html?language=en&source=h5_m&u_code=e0chi64ebjbief&_d=e0chi64ebjbief&share_music_id=6588230729312766725,1514275,44903,13.0,31.0,47.0,127.0,213.0,0.47674418604651164,0.82,0.478,0.035,0.016,0.00038795294621264676,0.0028283188205687816,0.596244131455399,0.3700787401574803,0.6595744680851063,0.2765957446808511
611,+33,Push It,Kevin Gates,https://m.tiktok.com/h5/share/music/6705101155120187394.html?language=en&source=h5_m&u_code=e0chdam72jl8ie&_d=e0chdam72jl8ie&share_music_id=6705101155120187394,23118461,11463,13.0,30.0,52.0,108.0,181.0,0.4794520547945205,0.303,0.174,0.035,0.016,0.0012789292033848145,0.00942161737764983,0.5966850828729282,0.48148148148148145,0.5769230769230769,0.25
612,N/A,Tunnel Vision,Kodak Black,https://m.tiktok.com/h5/share/music/222445546999984128.html?language=en&source=h5_m&u_code=e0chkha37e54cf&_d=e0chkha37e54cf&share_music_id=222445546999984128,2356237,72959,13.0,36.0,54.0,101.0,199.0,0.030612244897959183,1.0,0.72,0.035,0.016,0.00023317824693850676,0.0013843391493852711,0.507537688442211,0.5346534653465347,0.6666666666666666,0.24074074074074073
613,-243,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,https://m.tiktok.com/h5/share/music/6886276244246186754.html?language=en&source=h5_m&u_code=e0chhd3jca094g&_d=e0chhd3jca094g&share_music_id=6886276244246186754,256799847,9657,12.0,42.0,47.0,118.0,190.0,0.6388888888888888,0.102,0.058,0.035,0.016,0.0016234441993088439,0.01221911566739153,0.6210526315789474,0.3983050847457627,0.8936170212765957,0.2553191489361702
614,-132,Gold (feat. Lil Wayne) - Remix,Kiiara,https://m.tiktok.com/h5/share/music/7004120241781345029.html?language=en&source=h5_m&u_code=e0chlcigae6a0a&_d=e0chlcigae6a0a&share_music_id=7004120241781345029,419181920,3341,12.0,27.0,43.0,106.0,185.0,0.34177215189873417,0.102,0.058,0.035,0.016,0.004792816841594425,0.03172702783597725,0.572972972972973,0.4056603773584906,0.627906976744186,0.27906976744186046
615,-97,Older,Alec Benjamin,https://m.tiktok.com/h5/share/music/6967260357261789958.html?language=en&source=h5_m&u_code=e0ci934752k1ba&_d=e0ci934752k1ba&share_music_id=6967260357261789958,446461928,11664,12.0,21.0,33.0,229.0,655.0,-0.4624413145539906,0.303,0.174,0.035,0.016,0.0013594672265147107,0.019633058984910835,0.34961832061068704,0.14410480349344978,0.6363636363636364,0.36363636363636365
616,-342,Self Control,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6745941984717834242.html?language=en&source=h5_m&u_code=e0ci45fb71326l&_d=e0ci45fb71326l&share_music_id=6745941984717834242,10674612,57817,12.0,40.0,99.0,164.0,106.0,-3.8275862068965516,1.0,0.58,0.035,0.016,0.0005404731218559772,0.0028365359669301417,1.5471698113207548,0.6036585365853658,0.40404040404040403,0.12121212121212122
617,-141,Bad Habits,Ed Sheeran,https://m.tiktok.com/h5/share/music/6992153168482174978.html?language=en&source=h5_m&u_code=e0chgg7l06j2bf&_d=e0chgg7l06j2bf&share_music_id=6992153168482174978,416115983,3758,12.0,28.0,55.0,112.0,215.0,0.08737864077669903,0.102,0.058,0.035,0.016,0.004585423747100394,0.029803086748270355,0.5209302325581395,0.49107142857142855,0.509090909090909,0.21818181818181817
618,-215,Viva La Vida,Coldplay,https://m.tiktok.com/h5/share/music/7025900975424785157.html?language=en&source=h5_m&u_code=e0ci523ajk715c&_d=e0ci523ajk715c&share_music_id=7025900975424785157,433651363,200,12.0,33.0,57.0,137.0,137.0,0.0,0.102,0.058,0.035,0.016,0.20423600605143724,0.685,1.0,0.41605839416058393,0.5789473684210527,0.21052631578947367
619,-293,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/7034466301959473946.html?language=en&source=h5_m&u_code=e0ci0jg4eajjkm&_d=e0ci0jg4eajjkm&share_music_id=7034466301959473946,439531858,776,11.0,32.0,69.0,252.0,281.0,7.689655172413793,0.102,0.058,0.035,0.016,0.05309988518943743,0.3247422680412371,0.896797153024911,0.27380952380952384,0.463768115942029,0.15942028985507245
620,-88,nan,nan,https://m.tiktok.com/h5/share/music/7054888818105436162.html?language=en&source=h5_m&u_code=e0chihlfgmi648&_d=e0chihlfgmi648&share_music_id=7054888818105436162,458911716,23358,11.0,17.0,22.0,118.0,83.0,-4.371428571428571,0.496,0.283,0.035,0.016,0.0007203745947892592,0.0050518023803407825,1.4216867469879517,0.1864406779661017,0.7727272727272727,0.5
621,-248,Right Foot Creep,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7065661867645045509.html?language=en&source=h5_m&u_code=e0chm0b7500i0c&_d=e0chm0b7500i0c&share_music_id=7065661867645045509,470602521,213,11.0,39.0,68.0,178.0,nan,nan,0.102,0.058,0.035,0.016,0.17289073305670816,0.8356807511737089,nan,0.38202247191011235,0.5735294117647058,0.16176470588235295
622,-198,Hymn for the Weekend,Coldplay,https://m.tiktok.com/h5/share/music/6974799721428682753.html?language=en&source=h5_m&u_code=e0chk8faidh0gm&_d=e0chk8faidh0gm&share_music_id=6974799721428682753,412771535,1949,11.0,32.0,47.0,114.0,206.0,0.2391304347826087,0.102,0.058,0.035,0.016,0.008517350157728731,0.05849153412006157,0.5533980582524272,0.41228070175438597,0.6808510638297872,0.23404255319148937
623,-153,High Fashion (feat. Mustard),Roddy Ricch,https://m.tiktok.com/h5/share/music/6998890019956247297.html?language=en&source=h5_m&u_code=e0cheb943a31h2&_d=e0cheb943a31h2&share_music_id=6998890019956247297,415889617,546,11.0,26.0,42.0,109.0,174.0,0.676923076923077,0.102,0.058,0.035,0.016,0.03468899521531096,0.19963369963369965,0.6264367816091954,0.3853211009174312,0.6190476190476191,0.2619047619047619
624,-171,Bring The Hook,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7052490735416789766.html?language=en&source=h5_m&u_code=e0chlhh87al3id&_d=e0chlhh87al3id&share_music_id=7052490735416789766,455062754,986,11.0,30.0,48.0,122.0,299.0,-0.3107344632768362,0.102,0.058,0.035,0.016,0.02315608919382507,0.12373225152129817,0.4080267558528428,0.39344262295081966,0.625,0.22916666666666666
625,-237,Sparks,Coldplay,https://m.tiktok.com/h5/share/music/7029681639295437570.html?language=en&source=h5_m&u_code=e0ci59k5b5l2mg&_d=e0ci59k5b5l2mg&share_music_id=7029681639295437570,436686119,1693,11.0,37.0,81.0,299.0,852.0,-0.4593128390596745,0.102,0.058,0.035,0.016,0.02173373075012419,0.1766095688127584,0.35093896713615025,0.2709030100334448,0.4567901234567901,0.13580246913580246
626,-12,Heart Mind,Kodak Black,https://m.tiktok.com/h5/share/music/7064668162817936129.html?language=en&source=h5_m&u_code=e0ci40hle1m430&_d=e0ci40hle1m430&share_music_id=7064668162817936129,469500405,186,11.0,23.0,59.0,111.0,184.0,0.5205479452054794,0.102,0.058,0.035,0.016,0.12869822485207105,0.5967741935483871,0.6032608695652174,0.5315315315315315,0.3898305084745763,0.1864406779661017
627,-108,Leave The Door Open,Bruno Mars,https://m.tiktok.com/h5/share/music/7015747286563113733.html?language=en&source=h5_m&u_code=e0chfki3ib4bd6&_d=e0chfki3ib4bd6&share_music_id=7015747286563113733,425956791,6014,10.0,18.0,24.0,132.0,132.0,0.0,0.102,0.058,0.035,0.016,0.0010683760683761596,0.02194878616561357,1.0,0.18181818181818182,0.75,0.4166666666666667
628,-119,Freaks,Surf Curse,https://m.tiktok.com/h5/share/music/7052970944121686786.html?language=en&source=h5_m&u_code=e0chmbm1dih2me&_d=e0chmbm1dih2me&share_music_id=7052970944121686786,456270965,10420,10.0,21.0,42.0,131.0,444.0,-0.5814696485623003,0.303,0.174,0.035,0.016,0.001387497109380987,0.012571976967370441,0.29504504504504503,0.32061068702290074,0.5,0.23809523809523808
629,-129,Truth Hurts,Lizzo,https://m.tiktok.com/h5/share/music/6944063436456282886.html?language=en&source=h5_m&u_code=e0ci49lc6mee79&_d=e0ci49lc6mee79&share_music_id=6944063436456282886,356544953,1258,10.0,23.0,38.0,120.0,305.0,-0.35135135135135137,0.102,0.058,0.035,0.016,0.01232741617357002,0.09538950715421304,0.39344262295081966,0.31666666666666665,0.6052631578947368,0.2631578947368421
630,-225,If I Killed Someone For You,Alec Benjamin,https://m.tiktok.com/h5/share/music/7002683963391085317.html?language=en&source=h5_m&u_code=e0ci8bl64ee6fm&_d=e0ci8bl64ee6fm&share_music_id=7002683963391085317,419434670,2190,10.0,33.0,47.0,114.0,199.0,0.3411764705882353,0.102,0.058,0.035,0.016,0.006900410294666042,0.052054794520547946,0.5728643216080402,0.41228070175438597,0.7021276595744681,0.2127659574468085
631,-31,XO TOUR Llif3,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/224235492249268224.html?language=en&source=h5_m&u_code=e0chg2l7i77j3l&_d=e0chg2l7i77j3l&share_music_id=224235492249268224,2391319,185259,10.0,18.0,45.0,117.0,235.0,-0.00847457627118644,1.0,1.0,0.273,0.13,9.070569027039724e-05,0.0006315482648616261,0.4978723404255319,0.38461538461538464,0.4,0.2222222222222222
632,-62,Thought About That,Noa Kirel,https://m.tiktok.com/h5/share/music/7051078305273677825.html?language=en&source=h5_m&u_code=e0ci3c87ml6367&_d=e0ci3c87ml6367&share_music_id=7051078305273677825,453180884,6154,9.0,1.0,0.0,172.0,493.0,-0.46417445482866043,0.102,0.058,0.035,0.016,0.002022178734507442,0.027949301267468314,0.3488843813387424,0.0,nan,nan
633,-121,Strapped Up (feat. Mike Sherm and G-BO Lean),AzChike,https://m.tiktok.com/h5/share/music/6901686921773288193.html?language=en&source=h5_m&u_code=e0ci3m92f1h40d&_d=e0ci3m92f1h40d&share_music_id=6901686921773288193,300389632,4247,9.0,17.0,27.0,113.0,209.0,0.17708333333333334,0.102,0.058,0.035,0.016,0.003276197711409758,0.02660701671768307,0.5406698564593302,0.23893805309734514,0.6296296296296297,0.3333333333333333
634,-5,Smack a Bitch,Rico Nasty,https://m.tiktok.com/h5/share/music/6877427934093691653.html?language=en&source=h5_m&u_code=e0ci6i6aa120de&_d=e0ci6i6aa120de&share_music_id=6877427934093691653,170064182,637,9.0,16.0,29.0,125.0,162.0,2.3783783783783785,0.102,0.058,0.035,0.016,0.026086956521739167,0.19623233908948196,0.7716049382716049,0.232,0.5517241379310345,0.3103448275862069
635,-56,The Lazy Song,Bruno Mars,https://m.tiktok.com/h5/share/music/220735801507225600.html?language=en&source=h5_m&u_code=e0chj23m474a9l&_d=e0chj23m474a9l&share_music_id=220735801507225600,1516768,46072,9.0,-4.0,-33.0,342.0,1385.0,-0.6720997123681688,0.82,0.478,0.035,0.016,-0.0002255965292841964,0.007423163743705504,0.24693140794223828,-0.09649122807017543,0.12121212121212122,-0.2727272727272727
636,-134,Oh No!,MARINA,https://m.tiktok.com/h5/share/music/6705059659440457730.html?language=en&source=h5_m&u_code=e0chg2akh4gf1h&_d=e0chg2akh4gf1h&share_music_id=6705059659440457730,101821787,9088,9.0,22.0,40.0,116.0,307.0,-0.39267015706806285,0.102,0.058,0.035,0.016,0.001658008179507019,0.012764084507042254,0.3778501628664495,0.3448275862068966,0.55,0.225
637,-248,Kop A Chicken (Feat. OJ Da Juiceman),Gucci Mane,https://m.tiktok.com/h5/share/music/6914017093486775045.html?language=en&source=h5_m&u_code=e0che2hdkbaek0&_d=e0che2hdkbaek0&share_music_id=6914017093486775045,276855587,9703,9.0,35.0,41.0,104.0,188.0,0.23809523809523808,0.102,0.058,0.035,0.016,0.0015530844256693792,0.010718334535710606,0.5531914893617021,0.3942307692307692,0.8536585365853658,0.21951219512195122
638,-278,Gangsta,Kehlani,https://m.tiktok.com/h5/share/music/6704988587269556225.html?language=en&source=h5_m&u_code=e0chcf8lm88639&_d=e0chcf8lm88639&share_music_id=6704988587269556225,307112091,3959,9.0,41.0,81.0,133.0,261.0,0.0390625,0.102,0.058,0.035,0.016,0.005187734346910426,0.03359434200555696,0.5095785440613027,0.6090225563909775,0.5061728395061729,0.1111111111111111
639,-151,Bring It On,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7055863178718169903.html?language=en&source=h5_m&u_code=e0chh3l596k281&_d=e0chh3l596k281&share_music_id=7055863178718169903,459556032,1214,9.0,23.0,44.0,128.0,301.0,-0.26011560693641617,0.102,0.058,0.035,0.016,0.018062962325821438,0.10543657331136738,0.42524916943521596,0.34375,0.5227272727272727,0.20454545454545456
640,-233,Interlude: I'm Not Angry Anymore,Paramore,https://m.tiktok.com/h5/share/music/7054581206540782382.html?language=en&source=h5_m&u_code=e0chg49h7946h8&_d=e0chg49h7946h8&share_music_id=7054581206540782382,458243161,2506,9.0,32.0,71.0,149.0,573.0,-0.6485849056603774,0.102,0.058,0.035,0.016,0.008670756646216695,0.05945730247406225,0.2600349040139616,0.47651006711409394,0.4507042253521127,0.1267605633802817
641,N/A,If We Have Each Other,Alec Benjamin,https://m.tiktok.com/h5/share/music/6975115050327509765.html?language=en&source=h5_m&u_code=e0ched0kg53736&_d=e0ched0kg53736&share_music_id=6975115050327509765,404447643,1256,8.0,26.0,55.0,108.0,86.0,-5.909090909090909,0.102,0.058,0.035,0.016,0.018580515567459027,0.08598726114649681,1.255813953488372,0.5092592592592593,0.4727272727272727,0.14545454545454545
642,-198,Wiggle (feat. Snoop Dogg),Jason Derulo,https://m.tiktok.com/h5/share/music/7065694099520719643.html?language=en&source=h5_m&u_code=e0chglb68m68j1&_d=e0chglb68m68j1&share_music_id=7065694099520719643,470582807,549,8.0,23.0,42.0,165.0,nan,nan,0.102,0.058,0.035,0.016,0.03232163973196685,0.3005464480874317,nan,0.2545454545454545,0.5476190476190477,0.19047619047619047
