1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
46,+24,735.0,The Lazy Song,Bruno Mars,1966235.0,3842.0,825217028.0,92262460.0,56.0,"['https://www.tiktok.com/music/The-Lazy-Song-6321562990046874370?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6854470950730107649.html?language=en&source=h5_m&u_code=e0ci1ea977714k&_d=e0ci1ea977714k&share_music_id=6854470950730107649', 'https://m.tiktok.com/h5/share/music/10942.html?language=en&source=h5_m&u_code=e0chm89jgc803h&_d=e0chm89jgc803h&share_music_id=10942']"
47,-26,729.0,Perfect,Ed Sheeran,2259393.0,-605.0,3861161271.0,444625067.0,43.0,"['https://www.tiktok.com/music/Perfect-6655492047723563778?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6982046297553472283.html?language=en&source=h5_m&u_code=e0chhkldl18a85&_d=e0chhkldl18a85&share_music_id=6982046297553472283', 'https://m.tiktok.com/h5/share/music/6507515231177345795.html?language=en&source=h5_m&u_code=e0chm4985bcil2&_d=e0chm4985bcil2&share_music_id=6507515231177345795']"
48,+8,720.0,Beautiful (feat. Camila Cabello),Bazzi,1971264.0,3435.0,1625483498.0,182893371.0,167.0,"['https://m.tiktok.com/h5/share/music/6586074347348167430.html?language=en&source=h5_m&u_code=e0chl22aiame2k&_d=e0chl22aiame2k&share_music_id=6586074347348167430', 'https://m.tiktok.com/h5/share/music/6586153752045030146.html?language=en&source=h5_m&u_code=e0ci2j0d8e4i1l&_d=e0ci2j0d8e4i1l&share_music_id=6586153752045030146', 'https://m.tiktok.com/h5/share/music/6560837544676692992.html?language=en&source=h5_m&u_code=e0ci8019bl4fj3&_d=e0ci8019bl4fj3&share_music_id=6560837544676692992']"
49,-15,692.0,Look Back at It,A Boogie Wit da Hoodie,296252.0,7725.0,211191659.0,29354442.0,28.0,"['https://www.tiktok.com/share/music/6652943077688216325?enter_from=h5_t', 'https://m.tiktok.com/h5/share/music/6704959566431389698.html?language=en&source=h5_m&u_code=e0chgmhg05f741&_d=e0chgmhg05f741&share_music_id=6704959566431389698', 'https://m.tiktok.com/h5/share/music/6701293478376196869.html?language=en&source=h5_m&u_code=e0ch9f2637h694&_d=e0ch9f2637h694&share_music_id=6701293478376196869']"
50,+10,662.0,Love Faces,Trey Songz,16212.0,2076.0,12695551.0,2445387.0,12.0,"['https://m.tiktok.com/h5/share/music/6525193357520540687.html?language=en&source=h5_m&u_code=e0ci3d5jf21e3g&_d=e0ci3d5jf21e3g&share_music_id=6525193357520540687', 'https://m.tiktok.com/h5/share/music/6896981514278406145.html?language=en&source=h5_m&u_code=e0ci1mm1dai96f&_d=e0ci1mm1dai96f&share_music_id=6896981514278406145', 'https://m.tiktok.com/h5/share/music/6536706225734685696.html?language=en&source=h5_m&u_code=e0ci46if6m61cf&_d=e0ci46if6m61cf&share_music_id=6536706225734685696']"
51,+18,644.0,Love Yourself,Jasmine Thompson,76979.0,2603.0,29372152.0,1880047.0,5.0,"['https://m.tiktok.com/h5/share/music/222449567974359040.html?language=en&source=h5_m&u_code=e0ci6l0m97fk6c&_d=e0ci6l0m97fk6c&share_music_id=222449567974359040', 'https://m.tiktok.com/h5/share/music/6704981788848031745.html?language=en&source=h5_m&u_code=e0chg1352f8laj&_d=e0chg1352f8laj&share_music_id=6704981788848031745', 'https://m.tiktok.com/h5/share/music/6788951810766850817.html?language=en&source=h5_m&u_code=e0chc4c6jl7hf7&_d=e0chc4c6jl7hf7&share_music_id=6788951810766850817']"
52,+34,642.0,She Bad,Cardi B,75995.0,1920.0,59002568.0,5473203.0,3.0,"['https://m.tiktok.com/h5/share/music/6546289587264689167.html?language=en&source=h5_m&u_code=e0che1fi8f0208&_d=e0che1fi8f0208&share_music_id=6546289587264689167', 'https://m.tiktok.com/h5/share/music/6543036160032115458.html?language=en&source=h5_m&u_code=e0chifa21411l4&_d=e0chifa21411l4&share_music_id=6543036160032115458', 'https://m.tiktok.com/h5/share/music/6704947012837574658.html?language=en&source=h5_m&u_code=e0chgjd3679e9h&_d=e0chgjd3679e9h&share_music_id=6704947012837574658']"
53,-13,633.0,I'm Yours,Jason Mraz,245958.0,7286.0,417864705.0,59920566.0,78.0,"['https://m.tiktok.com/h5/share/music/6824568753976576774.html?language=en&source=h5_m&u_code=e0chckl71d04g4&_d=e0chckl71d04g4&share_music_id=6824568753976576774', 'https://m.tiktok.com/h5/share/music/7059428186803047194.html?language=en&source=h5_m&u_code=e0che1fi8f0208&_d=e0che1fi8f0208&share_music_id=7059428186803047194', 'https://m.tiktok.com/h5/share/music/6539484804675539983.html?language=en&source=h5_m&u_code=e0ci0km5653mi3&_d=e0ci0km5653mi3&share_music_id=6539484804675539983']"
54,+48,622.0,abc (nicer),GAYLE,184154.0,766.0,809071511.0,91279704.0,279.0,"['https://m.tiktok.com/h5/share/music/7040299358629137198.html?language=en&source=h5_m&u_code=e0chic192igaic&_d=e0chic192igaic&share_music_id=7040299358629137198', 'https://m.tiktok.com/h5/share/music/7036987429781342977.html?language=en&source=h5_m&u_code=e0ci42985hfmhf&_d=e0ci42985hfmhf&share_music_id=7036987429781342977', 'https://m.tiktok.com/h5/share/music/7062376263495027457.html?language=en&source=h5_m&u_code=e0ci8lbdmfl9d6&_d=e0ci8lbdmfl9d6&share_music_id=7062376263495027457']"
55,+17,509.0,Exactly How I Feel (feat. Gucci Mane),Lizzo,155308.0,2307.0,433800353.0,62298432.0,19.0,"['https://m.tiktok.com/h5/share/music/5000000001452320180.html?language=en&source=h5_m&u_code=e0chh9m3h6e5fl&_d=e0chh9m3h6e5fl&share_music_id=5000000001452320180', 'https://m.tiktok.com/h5/share/music/6787559872813632262.html?language=en&source=h5_m&u_code=e0chdmmchmcdde&_d=e0chdmmchmcdde&share_music_id=6787559872813632262', 'https://m.tiktok.com/h5/share/music/6780817584154561286.html?language=en&source=h5_m&u_code=e0ci0190036j38&_d=e0ci0190036j38&share_music_id=6780817584154561286']"
56,+5,509.0,Light Switch,Charlie Puth,27280.0,2665.0,230981655.0,45325374.0,58.0,"['https://m.tiktok.com/h5/share/music/7059340492600822555.html?language=en&source=h5_m&u_code=e0chejalb4792m&_d=e0chejalb4792m&share_music_id=7059340492600822555', 'https://m.tiktok.com/h5/share/music/7065232407003286298.html?language=en&source=h5_m&u_code=e0chdgf134cma1&_d=e0chdgf134cma1&share_music_id=7065232407003286298', 'https://m.tiktok.com/h5/share/music/7066108532118670085.html?language=en&source=h5_m&u_code=e0ci6d3ae18e86&_d=e0ci6d3ae18e86&share_music_id=7066108532118670085']"
57,-11,504.0,Narco Trafficante (feat. Percy Keith),Kevin Gates,35080.0,4770.0,12733147.0,2000984.0,6.0,"['https://m.tiktok.com/h5/share/music/7057159435428563759.html?language=en&source=h5_m&u_code=e0ci3gg8alhag5&_d=e0ci3gg8alhag5&share_music_id=7057159435428563759', 'https://m.tiktok.com/h5/share/music/7063571865956059951.html?language=en&source=h5_m&u_code=e0chl97dlb6m8e&_d=e0chl97dlb6m8e&share_music_id=7063571865956059951', 'https://m.tiktok.com/h5/share/music/6704930260816758785.html?language=en&source=h5_m&u_code=e0ci4m7k9j4965&_d=e0ci4m7k9j4965&share_music_id=6704930260816758785']"
58,+4588,468.0,Wheels on the Bus,Melanie Martinez,95383.0,-141.0,116070131.0,23738571.0,9.0,"['https://m.tiktok.com/h5/share/music/6733226392646893574.html?language=en&source=h5_m&u_code=e0chfbe2m10bk4&_d=e0chfbe2m10bk4&share_music_id=6733226392646893574', 'https://m.tiktok.com/h5/share/music/6990070080017107718.html?language=en&source=h5_m&u_code=e0chf477fj29lj&_d=e0chf477fj29lj&share_music_id=6990070080017107718', 'https://m.tiktok.com/h5/share/music/6732513202875140869.html?language=en&source=h5_m&u_code=e0chimc8im000a&_d=e0chimc8im000a&share_music_id=6732513202875140869']"
59,-15,458.0,Super Gremlin,Kodak Black,359962.0,4371.0,1395572022.0,176485727.0,303.0,"['https://m.tiktok.com/h5/share/music/7025679587229861890.html?language=en&source=h5_m&u_code=e0che7633mbibh&_d=e0che7633mbibh&share_music_id=7025679587229861890', 'https://m.tiktok.com/h5/share/music/7035979509891484463.html?language=en&source=h5_m&u_code=e0ci4bfjf9m2k1&_d=e0ci4bfjf9m2k1&share_music_id=7035979509891484463', 'https://m.tiktok.com/h5/share/music/7037196418238516014.html?language=en&source=h5_m&u_code=e0ci093i92599i&_d=e0ci093i92599i&share_music_id=7037196418238516014']"
60,-18,431.0,Teacher's Pet,Melanie Martinez,586751.0,4484.0,1082148936.0,219830813.0,44.0,"['https://m.tiktok.com/h5/share/music/7034530865132620550.html?language=en&source=h5_m&u_code=e0ci1j703k86fj&_d=e0ci1j703k86fj&share_music_id=7034530865132620550', 'https://m.tiktok.com/h5/share/music/7046314539125689094.html?language=en&source=h5_m&u_code=e0chdjaci6imci&_d=e0chdjaci6imci&share_music_id=7046314539125689094', 'https://m.tiktok.com/h5/share/music/7048272343583607598.html?language=en&source=h5_m&u_code=e0chgjd363m425&_d=e0chgjd363m425&share_music_id=7048272343583607598']"
61,+38,414.0,Blame It on Your Love (feat. Lizzo),Charli XCX,62732.0,1512.0,54915858.0,3808278.0,3.0,"['https://m.tiktok.com/h5/share/music/6691944579349875463.html?language=en&source=h5_m&u_code=e0chlh2f5fk5mh&_d=e0chlh2f5fk5mh&share_music_id=6691944579349875463', 'https://m.tiktok.com/h5/share/music/6693349239868623617.html?language=en&source=h5_m&u_code=e0chbflgld407j&_d=e0chbflgld407j&share_music_id=6693349239868623617', 'https://m.tiktok.com/h5/share/music/5000000001459897980.html?language=en&source=h5_m&u_code=e0chc0e13bd4ll&_d=e0chc0e13bd4ll&share_music_id=5000000001459897980']"
62,-10,410.0,A Sky Full of Stars,Coldplay,146237.0,2934.0,342556195.0,37520755.0,10.0,"['https://m.tiktok.com/h5/share/music/6705040738570225666.html?language=en&source=h5_m&u_code=e0ci87agkhf8ga&_d=e0ci87agkhf8ga&share_music_id=6705040738570225666', 'https://www.tiktok.com/music/A-Sky-Full-of-Stars-637?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6995277383024872198.html?language=en&source=h5_m&u_code=e0chhe902k2bh9&_d=e0chhe902k2bh9&share_music_id=6995277383024872198']"
63,+2,402.0,My Universe,Coldplay X BTS,837012.0,2318.0,1900627209.0,371742368.0,42.0,"['https://m.tiktok.com/h5/share/music/7007073788295415809.html?language=en&source=h5_m&u_code=e0ci0mb7l7bab6&_d=e0ci0mb7l7bab6&share_music_id=7007073788295415809', 'https://m.tiktok.com/h5/share/music/7010758885111760897.html?language=en&source=h5_m&u_code=e0chem81jdlmm9&_d=e0chem81jdlmm9&share_music_id=7010758885111760897', 'https://m.tiktok.com/h5/share/music/7016239122566122241.html?language=en&source=h5_m&u_code=e0ci4l9dcddddc&_d=e0ci4l9dcddddc&share_music_id=7016239122566122241']"
64,0,402.0,My Universe,Coldplay,837012.0,2318.0,1900627209.0,371742368.0,42.0,"['https://m.tiktok.com/h5/share/music/7007073788295415809.html?language=en&source=h5_m&u_code=e0ci0mb7l7bab6&_d=e0ci0mb7l7bab6&share_music_id=7007073788295415809', 'https://m.tiktok.com/h5/share/music/7010758885111760897.html?language=en&source=h5_m&u_code=e0chem81jdlmm9&_d=e0chem81jdlmm9&share_music_id=7010758885111760897', 'https://m.tiktok.com/h5/share/music/7016239122566122241.html?language=en&source=h5_m&u_code=e0ci4l9dcddddc&_d=e0ci4l9dcddddc&share_music_id=7016239122566122241']"
65,+17,381.0,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,182960.0,1716.0,281025425.0,42721950.0,7.0,"['https://m.tiktok.com/h5/share/music/6803756625120200706.html?language=en&source=h5_m&u_code=e0ci0i3m67a48e&_d=e0ci0i3m67a48e&share_music_id=6803756625120200706', 'https://m.tiktok.com/h5/share/music/6821013348910385926.html?language=en&source=h5_m&u_code=e0ci2cb4m712e6&_d=e0ci2cb4m712e6&share_music_id=6821013348910385926', 'https://m.tiktok.com/h5/share/music/6848202149998906118.html?language=en&source=h5_m&u_code=e0ci02k1115ehe&_d=e0ci02k1115ehe&share_music_id=6848202149998906118']"
66,-21,379.0,Bring The Hook,YoungBoy Never Broke Again,33566.0,4928.0,74795090.0,12794025.0,18.0,"['https://m.tiktok.com/h5/share/music/7054326563281767215.html?language=en&source=h5_m&u_code=e0ci03g4m45aal&_d=e0ci03g4m45aal&share_music_id=7054326563281767215', 'https://m.tiktok.com/h5/share/music/7052427661905283886.html?language=en&source=h5_m&u_code=e0chdf7gb5fcj7&_d=e0chdf7gb5fcj7&share_music_id=7052427661905283886', 'https://m.tiktok.com/h5/share/music/7052480260117383982.html?language=en&source=h5_m&u_code=e0chgg7l06j2bf&_d=e0chgg7l06j2bf&share_music_id=7052480260117383982']"
67,+1,360.0,Visiting Hours,Ed Sheeran,97964.0,2258.0,70865529.0,8538907.0,10.0,"['https://m.tiktok.com/h5/share/music/7028675962095340293.html?language=en&source=h5_m&u_code=e0chfgef92aij6&_d=e0chfgef92aij6&share_music_id=7028675962095340293', 'https://m.tiktok.com/h5/share/music/6997399823650179074.html?language=en&source=h5_m&u_code=e0ci54906hi7dd&_d=e0ci54906hi7dd&share_music_id=6997399823650179074', 'https://m.tiktok.com/h5/share/music/7030242569133067014.html?language=en&source=h5_m&u_code=e0ci5j3e9ji0g5&_d=e0ci5j3e9ji0g5&share_music_id=7030242569133067014']"
68,-44,360.0,Truth Hurts,Lizzo,1188186.0,10610.0,2101352585.0,329647883.0,211.0,"['https://m.tiktok.com/h5/share/music/6613132810167257861.html?language=en&source=h5_m&u_code=e0ci2208hl2kjj&_d=e0ci2208hl2kjj&share_music_id=6613132810167257861', 'https://m.tiktok.com/h5/share/music/6546951592552174592.html?language=en&source=h5_m&u_code=e0ci32eccbeab0&_d=e0ci32eccbeab0&share_music_id=6546951592552174592', 'https://m.tiktok.com/h5/share/music/6551008206208898063.html?language=en&source=h5_m&u_code=e0ci57c74a08cm&_d=e0ci57c74a08cm&share_music_id=6551008206208898063']"
69,+36,352.0,Broken & Beautiful,Kelly Clarkson,291940.0,1479.0,215831284.0,27042892.0,38.0,"['https://m.tiktok.com/h5/share/music/6753275855675345669.html?language=en&source=h5_m&u_code=e0chk46a5hi90f&_d=e0chk46a5hi90f&share_music_id=6753275855675345669', 'https://m.tiktok.com/h5/share/music/5000000001457278809.html?language=en&source=h5_m&u_code=e0ci0h1l7blgac&_d=e0ci0h1l7blgac&share_music_id=5000000001457278809', 'https://m.tiktok.com/h5/share/music/6674862672363653889.html?language=en&source=h5_m&u_code=e0cheb9439m0j1&_d=e0cheb9439m0j1&share_music_id=6674862672363653889']"
70,+82,344.0,It Girl,Jason Derulo,169751.0,909.0,150493025.0,22697378.0,21.0,"['https://m.tiktok.com/h5/share/music/227173241109331968.html?language=en&source=h5_m&u_code=e0ci7k61imhd49&_d=e0ci7k61imhd49&share_music_id=227173241109331968', 'https://m.tiktok.com/h5/share/music/6970239658382969602.html?language=en&source=h5_m&u_code=e0chiej2hmm8di&_d=e0chiej2hmm8di&share_music_id=6970239658382969602', 'https://m.tiktok.com/h5/share/music/6994383933739666202.html?language=en&source=h5_m&u_code=e0chkcd33b0d59&_d=e0chkcd33b0d59&share_music_id=6994383933739666202']"
71,-30,343.0,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,862302.0,5937.0,727189169.0,91898172.0,1.0,['https://m.tiktok.com/h5/share/music/6767353474863597569.html?language=en&source=h5_m&u_code=e0chh3aimj8dmh&_d=e0chh3aimj8dmh&share_music_id=6767353474863597569']
72,+12,332.0,We Don't Talk About Bruno - Instrumental,Lin-Manuel Miranda,19422.0,1350.0,95733441.0,12094537.0,80.0,"['https://m.tiktok.com/h5/share/music/7059860346278120198.html?language=en&source=h5_m&u_code=e0ci4hgl9ed7mj&_d=e0ci4hgl9ed7mj&share_music_id=7059860346278120198', 'https://m.tiktok.com/h5/share/music/7057606212971531054.html?language=en&source=h5_m&u_code=e0ci1bbm9i5e1f&_d=e0ci1bbm9i5e1f&share_music_id=7057606212971531054', 'https://m.tiktok.com/h5/share/music/7059213707909532463.html?language=en&source=h5_m&u_code=e0chbdf58i65di&_d=e0chbdf58i65di&share_music_id=7059213707909532463']"
73,-15,331.0,I Look Good,O.T. Genasis,19286.0,2415.0,58431330.0,6062244.0,12.0,"['https://m.tiktok.com/h5/share/music/6820695010036451329.html?language=en&source=h5_m&u_code=e0chglb68m68j1&_d=e0chglb68m68j1&share_music_id=6820695010036451329', 'https://m.tiktok.com/h5/share/music/6823869394364484358.html?language=en&source=h5_m&u_code=e0chbhfll7m0lb&_d=e0chbhfll7m0lb&share_music_id=6823869394364484358', 'https://m.tiktok.com/h5/share/music/6821960036927932417.html?language=en&source=h5_m&u_code=e0ci0baibj9eb1&_d=e0ci0baibj9eb1&share_music_id=6821960036927932417']"
74,+135,318.0,Can't Be Friends,Trey Songz,14263.0,429.0,103353465.0,22415850.0,45.0,"['https://m.tiktok.com/h5/share/music/6992306931251563270.html?language=en&source=h5_m&u_code=e0ci28e50bi0jj&_d=e0ci28e50bi0jj&share_music_id=6992306931251563270', 'https://m.tiktok.com/h5/share/music/6982622983537920769.html?language=en&source=h5_m&u_code=e0chiclm52idbf&_d=e0chiclm52idbf&share_music_id=6982622983537920769', 'https://m.tiktok.com/h5/share/music/6981808579137374981.html?language=en&source=h5_m&u_code=e0chca319h4kal&_d=e0chca319h4kal&share_music_id=6981808579137374981']"
75,+1,308.0,Marry You,Bruno Mars,418155.0,1804.0,785973033.0,107933478.0,15.0,"['https://www.tiktok.com/music/Marry-You-4739?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/6705031665263052801.html?language=en&source=h5_m&u_code=e0chg8e0ahe4j2&_d=e0chg8e0ahe4j2&share_music_id=6705031665263052801', 'https://www.tiktok.com/music/Marry-You-96031242?enter_from=h5_t&source=h5_t']"
76,-9,306.0,Friends,Ella Henderson,126157.0,2144.0,87011527.0,8273746.0,9.0,"['https://m.tiktok.com/h5/share/music/6755806709152778241.html?language=en&source=h5_m&u_code=e0chjkf515832i&_d=e0chjkf515832i&share_music_id=6755806709152778241', 'https://m.tiktok.com/h5/share/music/6596904079190919938.html?language=en&source=h5_m&u_code=e0ci4cla1aj19i&_d=e0ci4cla1aj19i&share_music_id=6596904079190919938', 'https://m.tiktok.com/h5/share/music/6596904081447455490.html?language=en&source=h5_m&u_code=e0ci819hhdhjkb&_d=e0ci819hhdhjkb&share_music_id=6596904081447455490']"
77,+70,305.0,Really Really,Kevin Gates,125731.0,669.0,418718342.0,71674803.0,41.0,"['https://www.tiktok.com/music/Really-Really-6739906112469862402?enter_from=h5_t&source=h5_t', 'https://m.tiktok.com/h5/share/music/227222823025631232.html?language=en&source=h5_m&u_code=e0chmj8a1ilkd4&_d=e0chmj8a1ilkd4&share_music_id=227222823025631232', 'https://m.tiktok.com/h5/share/music/27671988.html?language=en&source=h5_m&u_code=e0chm3l6i0ecl9&_d=e0chm3l6i0ecl9&share_music_id=27671988']"
78,+552,299.0,On Fleek,Cardi B,14287.0,311.0,4758881.0,873975.0,4.0,"['https://m.tiktok.com/h5/share/music/47314124.html?language=en&source=h5_m&u_code=e0ci82lgb6khd6&_d=e0ci82lgb6khd6&share_music_id=47314124', 'https://m.tiktok.com/h5/share/music/6756620977817257986.html?language=en&source=h5_m&u_code=e0chh002gh0392&_d=e0chh002gh0392&share_music_id=6756620977817257986', 'https://m.tiktok.com/h5/share/music/139749623.html?language=en&source=h5_m&u_code=e0chblb6m3dcl3&_d=e0chblb6m3dcl3&share_music_id=139749623']"
79,+56,299.0,Scuse Me,Lizzo,59339.0,741.0,41745639.0,5462765.0,8.0,"['https://m.tiktok.com/h5/share/music/6704979135195777026.html?language=en&source=h5_m&u_code=e0chmb9gda6lag&_d=e0chmb9gda6lag&share_music_id=6704979135195777026', 'https://m.tiktok.com/h5/share/music/7024539917023808262.html?language=en&source=h5_m&u_code=e0ci7b5mdcad9f&_d=e0ci7b5mdcad9f&share_music_id=7024539917023808262', 'https://m.tiktok.com/h5/share/music/7057846924057168687.html?language=en&source=h5_m&u_code=e0ci7g44l9m16c&_d=e0ci7g44l9m16c&share_music_id=7057846924057168687']"
80,+44,295.0,GG,YoungBoy Never Broke Again,100456.0,812.0,52391569.0,9172627.0,7.0,"['https://m.tiktok.com/h5/share/music/259587491199057920.html?language=en&source=h5_m&u_code=e0chfg0k5c34hi&_d=e0chfg0k5c34hi&share_music_id=259587491199057920', 'https://m.tiktok.com/h5/share/music/299828409365688320.html?language=en&source=h5_m&u_code=e0chaejlm50835&_d=e0chaejlm50835&share_music_id=299828409365688320', 'https://m.tiktok.com/h5/share/music/6843695756503829254.html?language=en&source=h5_m&u_code=e0chh2fdd713k8&_d=e0chh2fdd713k8&share_music_id=6843695756503829254']"
81,-10,293.0,The Business,Tiësto,539770.0,2031.0,973777315.0,59040266.0,153.0,"['https://m.tiktok.com/h5/share/music/6872860430381877249.html?language=en&source=h5_m&u_code=e0chm5bj4f5kj8&_d=e0chm5bj4f5kj8&share_music_id=6872860430381877249', 'https://m.tiktok.com/h5/share/music/6870490135352707841.html?language=en&source=h5_m&u_code=e0chbmb186m17j&_d=e0chbmb186m17j&share_music_id=6870490135352707841', 'https://m.tiktok.com/h5/share/music/6923614420920698882.html?language=en&source=h5_m&u_code=e0ci2ma1k0ak6j&_d=e0ci2ma1k0ak6j&share_music_id=6923614420920698882']"
